,AA,AA,AA,AA,AA,AAL,AAL,AAL,AAL,AAL,AAPL,AAPL,AAPL,AAPL,AAPL,AIG,AIG,AIG,AIG,AIG,AMAT,AMAT,AMAT,AMAT,AMAT,AMC,AMC,AMC,AMC,AMC,AMD,AMD,AMD,AMD,AMD,AMGN,AMGN,AMGN,AMGN,AMGN,AMZN,AMZN,AMZN,AMZN,AMZN,APA,APA,APA,APA,APA,BA,BA,BA,BA,BA,BABA,BABA,BABA,BABA,BABA,BAC,BAC,BAC,BAC,BAC,BBY,BBY,BBY,BBY,BBY,BIDU,BIDU,BIDU,BIDU,BIDU,BP,BP,BP,BP,BP,C,C,C,C,C,CAT,CAT,CAT,CAT,CAT,CMG,CMG,CMG,CMG,CMG,AA,AA,AAL,AAL,AAPL,AAPL,AIG,AIG,AMAT,AMAT,AMC,AMC,AMD,AMD,AMGN,AMGN,AMZN,AMZN,APA,APA,BA,BA,BABA,BABA,BAC,BAC,BBY,BBY,BIDU,BIDU,BP,BP,C,C,CAT,CAT,CMG,CMG
2021-09-07 12:26:00-04:00,,,,,,19.405,19.405,19.4,19.4,500.0,156.71,156.71,156.66,156.67,1309.0,,,,,,135.45,135.45,135.45,135.45,128.0,46.94,47.17,46.94,47.14,5377.0,109.33,109.35,109.325,109.325,400.0,221.18,221.18,221.145,221.145,209.0,3517.355,3517.85,3517.355,3517.85,240.0,19.28,19.28,19.28,19.28,110.0,,,,,,175.07,175.07,175.07,175.07,118.0,41.535,41.54,41.535,41.535,2820.0,,,,,,166.515,166.54,166.515,166.54,245.0,,,,,,71.215,71.215,71.215,71.215,300.0,208.22,208.22,208.215,208.215,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:27:00-04:00,,,,,,,,,,,156.71,156.79,156.7,156.79,1236.0,,,,,,135.42,135.42,135.42,135.42,129.0,47.125,47.275,47.11,47.26,2235.0,109.33,109.355,109.33,109.35,785.0,221.115,221.115,221.075,221.075,581.0,,,,,,19.275,19.29,19.275,19.29,802.0,,,,,,175.12,175.12,175.12,175.12,200.0,41.535,41.545,41.53,41.545,5403.0,,,,,,,,,,,24.6,24.6,24.6,24.6,100.0,71.21,71.21,71.21,71.21,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:28:00-04:00,46.745,46.77,46.745,46.77,606.0,19.41,19.415,19.41,19.415,1010.0,156.79,156.79,156.77,156.79,769.0,,,,,,,,,,,47.19,47.49,47.17,47.43,3484.0,109.365,109.415,109.365,109.395,1659.0,221.025,221.07,221.025,221.07,412.0,3523.07,3523.07,3522.92,3522.92,327.0,19.285,19.285,19.285,19.285,120.0,213.26,213.27,213.26,213.27,1301.0,175.09,175.19,175.09,175.19,313.0,41.57,41.57,41.56,41.56,3473.0,112.425,112.425,112.425,112.425,100.0,166.405,166.59,166.405,166.59,738.0,,,,,,71.225,71.225,71.225,71.225,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:29:00-04:00,46.765,46.765,46.76,46.76,332.0,19.415,19.415,19.385,19.395,983.0,156.8,156.85,156.8,156.85,1320.0,54.87,54.87,54.865,54.865,931.0,135.51,135.51,135.49,135.49,220.0,47.44,47.445,47.235,47.275,3669.0,109.405,109.425,109.405,109.405,1261.0,221.01,221.01,221.01,221.01,276.0,3522.95,3522.95,3522.95,3522.95,288.0,,,,,,213.21,213.21,213.21,213.21,207.0,175.23,175.29,175.18,175.29,1165.0,41.555,41.555,41.545,41.55,4565.0,,,,,,,,,,,24.61,24.61,24.61,24.61,100.0,,,,,,,,,,,1904.725,1904.725,1904.725,1904.725,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:30:00-04:00,46.76,46.76,46.76,46.76,320.0,19.4,19.405,19.4,19.4,902.0,156.83,156.835,156.79,156.83,1549.0,,,,,,135.48,135.48,135.48,135.48,2033.0,47.26,47.26,47.16,47.16,1589.0,109.42,109.45,109.385,109.435,1625.0,221.12,221.12,221.12,221.12,200.0,3523.86,3523.86,3523.86,3523.86,407.0,,,,,,213.2,213.29,213.2,213.22,616.0,175.22,175.265,175.21,175.265,1322.0,41.555,41.575,41.555,41.56,5816.0,,,,,,166.64,166.64,166.58,166.61,321.0,,,,,,71.23,71.26,71.23,71.24,1102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:31:00-04:00,46.76,46.835,46.76,46.835,516.0,19.405,19.405,19.405,19.405,270.0,156.87,156.87,156.78,156.78,702.0,,,,,,135.63,135.63,135.58,135.58,776.0,47.11,47.12,47.11,47.11,945.0,109.43,109.465,109.43,109.455,1125.0,221.195,221.195,221.195,221.195,104.0,3520.73,3520.73,3518.74,3518.74,544.0,,,,,,213.27,213.33,213.27,213.33,471.0,175.27,175.375,175.24,175.375,1476.0,41.565,41.575,41.565,41.575,3430.0,112.36,112.36,112.36,112.36,213.0,166.67,166.72,166.67,166.715,436.0,,,,,,71.255,71.26,71.245,71.255,694.0,208.27,208.27,208.27,208.27,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:32:00-04:00,46.825,46.855,46.825,46.845,817.0,,,,,,156.77,156.78,156.76,156.78,938.0,,,,,,135.585,135.59,135.58,135.59,561.0,47.19,47.265,47.185,47.265,911.0,109.385,109.435,109.385,109.435,3651.0,221.095,221.095,221.03,221.075,325.0,,,,,,,,,,,,,,,,175.37,175.46,175.37,175.46,1367.0,41.575,41.59,41.575,41.59,2430.0,112.395,112.395,112.395,112.395,115.0,166.79,166.91,166.79,166.91,267.0,,,,,,,,,,,208.405,208.435,208.4,208.435,602.0,1903.93,1903.93,1903.93,1903.93,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:33:00-04:00,46.85,46.85,46.82,46.83,719.0,19.43,19.43,19.43,19.43,310.0,156.76,156.76,156.75,156.75,1090.0,,,,,,135.57,135.57,135.57,135.57,110.0,47.24,47.35,47.24,47.35,476.0,109.435,109.435,109.37,109.37,1792.0,221.055,221.055,221.055,221.055,100.0,3520.79,3520.79,3519.36,3519.36,609.0,19.295,19.295,19.295,19.295,310.0,213.32,213.44,213.31,213.44,500.0,175.51,175.56,175.48,175.56,1430.0,41.59,41.6,41.585,41.595,2777.0,,,,,,166.87,166.87,166.87,166.87,166.0,,,,,,,,,,,,,,,,1903.88,1903.88,1903.88,1903.88,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:34:00-04:00,46.825,46.84,46.805,46.81,714.0,19.435,19.435,19.435,19.435,110.0,156.75,156.75,156.71,156.71,508.0,,,,,,135.535,135.535,135.535,135.535,115.0,47.38,47.44,47.31,47.44,1313.0,109.425,109.44,109.365,109.365,2310.0,,,,,,,,,,,19.305,19.31,19.305,19.31,402.0,,,,,,175.58,175.68,175.58,175.68,2635.0,41.585,41.59,41.575,41.59,3500.0,,,,,,166.88,166.88,166.88,166.88,130.0,,,,,,71.26,71.26,71.26,71.26,100.0,208.375,208.375,208.375,208.375,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:35:00-04:00,46.815,46.84,46.795,46.84,430.0,19.435,19.45,19.435,19.45,300.0,156.74,156.77,156.7,156.71,2567.0,,,,,,135.56,135.56,135.54,135.54,300.0,47.44,47.44,47.365,47.39,967.0,109.36,109.38,109.355,109.38,934.0,221.11,221.11,221.11,221.11,174.0,,,,,,19.32,19.32,19.305,19.305,500.0,213.47,213.47,213.46,213.46,419.0,175.67,175.7,175.67,175.7,1970.0,41.61,41.625,41.61,41.615,4105.0,112.39,112.39,112.36,112.36,400.0,166.93,166.93,166.89,166.895,545.0,,,,,,71.33,71.33,71.295,71.3,1100.0,208.41,208.53,208.41,208.53,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:36:00-04:00,,,,,,19.445,19.445,19.435,19.435,683.0,156.73,156.73,156.695,156.7,2303.0,,,,,,,,,,,47.32,47.32,47.26,47.31,2051.0,109.41,109.41,109.41,109.41,120.0,,,,,,,,,,,19.275,19.275,19.275,19.275,310.0,213.56,213.56,213.55,213.55,252.0,175.7,175.73,175.69,175.69,1785.0,41.615,41.615,41.59,41.59,4540.0,,,,,,166.82,166.82,166.82,166.82,155.0,,,,,,71.285,71.285,71.285,71.285,141.0,208.49,208.49,208.49,208.49,104.0,,,,,,,,,,156.78050000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:37:00-04:00,,,,,,19.44,19.44,19.435,19.435,244.0,156.7,156.705,156.69,156.705,1421.0,54.99,54.99,54.99,54.99,100.0,,,,,,47.295,47.295,47.12,47.12,1635.0,109.365,109.425,109.365,109.425,794.0,221.13,221.13,221.13,221.13,235.0,,,,,,19.275,19.275,19.275,19.275,110.0,213.68,213.68,213.68,213.68,119.0,175.71,175.71,175.71,175.71,177.0,41.585,41.605,41.585,41.595,4200.0,112.35,112.35,112.35,112.35,233.0,,,,,,,,,,,71.27,71.28,71.27,71.28,801.0,,,,,,,,,,,,,,,156.77375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 12:38:00-04:00,,,,,,19.425,19.425,19.425,19.425,200.0,156.7,156.7,156.66,156.66,430.0,,,,,,135.56,135.56,135.56,135.56,200.0,47.105,47.105,47.035,47.08,1415.0,109.46,109.46,109.46,109.46,100.0,221.12,221.12,221.12,221.12,100.0,,,,,,,,,,,213.58,213.61,213.58,213.61,219.0,175.74,175.79,175.74,175.79,470.0,41.585,41.595,41.585,41.595,3330.0,,,,,,166.735,166.895,166.735,166.87,907.0,,,,,,71.26,71.26,71.26,71.26,100.0,,,,,,,,,,,,,,,156.761,,,,,,47.094,,,,,,,,,,,,175.351,,41.56175000000001,,,,,,,,,,,,,
2021-09-07 12:39:00-04:00,,,,,,,,,,,156.71,156.71,156.7,156.7,759.0,,,,,,,,,,,47.04,47.07,47.03,47.06,1396.0,109.385,109.41,109.385,109.395,604.0,,,,,,,,,,,,,,,,213.43,213.43,213.43,213.43,216.0,175.77,175.785,175.67,175.68,1964.0,41.595,41.595,41.57,41.57,1464.0,,,,,,166.91,166.91,166.84,166.88,628.0,,,,,,,,,,,,,,,,,,,,,,,,,156.753,,,,,,47.1285,,,,,,,,,,,,175.38,,41.56300000000002,,,,,,,,,,,,,
2021-09-07 12:40:00-04:00,46.82,46.855,46.82,46.855,775.0,19.43,19.43,19.43,19.43,387.0,156.72,156.775,156.72,156.73,2544.0,,,,,,135.6,135.6,135.6,135.6,359.0,47.15,47.185,47.15,47.18,1169.0,109.42,109.42,109.42,109.42,107.0,,,,,,,,,,,,,,,,213.48,213.62,213.44,213.62,1510.0,175.68,175.735,175.68,175.735,1819.0,41.58,41.595,41.575,41.575,1454.0,112.34,112.35,112.3,112.31,909.0,167.07,167.07,167.05,167.05,462.0,24.62,24.62,24.61,24.61,900.0,,,,,,208.525,208.525,208.525,208.525,101.0,,,,,,,,,,156.74949999999995,,,,,,47.14975,,,,,,,,,,,,175.41075,,41.56475000000002,,,,,,,,,,,,,
2021-09-07 12:41:00-04:00,46.83,46.83,46.83,46.83,438.0,19.435,19.435,19.435,19.435,300.0,156.78,156.815,156.78,156.815,357.0,,,,,,,,,,,47.08,47.08,47.02,47.07,527.0,,,,,,221.025,221.025,221.025,221.025,100.0,,,,,,19.295,19.3,19.295,19.295,1606.0,213.7,213.7,213.59,213.67,490.0,175.735,175.82,175.735,175.82,1148.0,41.58,41.595,41.575,41.595,2031.0,,,,,,167.06,167.15,167.06,167.15,240.0,24.61,24.61,24.61,24.61,100.0,71.22,71.22,71.22,71.22,201.0,,,,,,,,,,,,,,,156.75024999999997,,,,,,47.167,,,,,,,,,,,,175.44325,,41.568000000000026,,,,,,,,,,,,,
2021-09-07 12:42:00-04:00,46.835,46.835,46.835,46.835,147.0,19.445,19.455,19.445,19.455,1094.0,156.865,156.935,156.865,156.905,2371.0,55.05,55.05,55.05,55.05,310.0,135.57,135.59,135.56,135.59,679.0,47.06,47.06,47.06,47.06,169.0,109.45,109.45,109.45,109.45,104.0,220.96,220.96,220.91,220.91,200.0,,,,,,,,,,,213.68,213.77,213.68,213.77,244.0,175.87,175.94,175.87,175.92,4166.0,41.595,41.615,41.595,41.615,3934.0,112.44,112.44,112.44,112.44,108.0,,,,,,24.63,24.63,24.63,24.63,101.0,71.295,71.3,71.275,71.275,600.0,208.62,208.62,208.62,208.62,100.0,,,,,,,,,,156.753,,,,,,47.173750000000005,,,,,,,,,,,,175.47575,,41.57150000000003,,,,,,,,,,,,,
2021-09-07 12:43:00-04:00,46.87,46.87,46.87,46.87,140.0,19.445,19.445,19.445,19.445,300.0,156.875,156.88,156.85,156.85,2852.0,,,,,,135.61,135.62,135.61,135.62,245.0,47.04,47.05,47.04,47.045,603.0,109.47,109.48,109.47,109.48,658.0,220.9,220.9,220.88,220.88,324.0,,,,,,19.315,19.315,19.315,19.315,210.0,213.79,213.815,213.62,213.67,729.0,175.95,176.07,175.95,176.05,3874.0,41.615,41.615,41.605,41.605,830.0,112.48,112.48,112.48,112.48,201.0,167.18,167.29,167.18,167.215,568.0,24.63,24.63,24.63,24.63,100.0,,,,,,208.595,208.595,208.58,208.58,200.0,1898.69,1898.69,1898.69,1898.69,101.0,,,,,156.75624999999997,,,,,,47.17775,,,,,,,,,,,,175.51975000000002,,41.57500000000003,,,,,,,,,,,,,
2021-09-07 12:44:00-04:00,46.895,46.895,46.895,46.895,258.0,19.445,19.445,19.445,19.445,468.0,156.83,156.915,156.81,156.91,2696.0,,,,,,135.62,135.62,135.62,135.62,114.0,,,,,,109.4,109.4,109.4,109.4,160.0,220.88,220.88,220.88,220.88,133.0,,,,,,19.325,19.325,19.325,19.325,300.0,213.705,213.705,213.67,213.69,501.0,176.02,176.08,176.02,176.06,3375.0,41.605,41.625,41.605,41.615,3557.0,112.47,112.47,112.47,112.47,146.0,167.215,167.215,167.165,167.215,520.0,24.64,24.64,24.64,24.64,140.0,71.265,71.265,71.265,71.265,376.0,208.69,208.73,208.69,208.73,202.0,1900.535,1900.535,1900.535,1900.535,259.0,,,,,156.76624999999996,,,,,,,,,,,,,,,,,,175.56525000000002,,41.57900000000003,,,,,,,,,,,,,
2021-09-07 12:45:00-04:00,46.91,46.915,46.895,46.9,878.0,19.445,19.445,19.445,19.445,400.0,156.96,157.14,156.96,157.14,9279.0,55.07,55.07,55.07,55.07,187.0,135.755,135.78,135.74,135.74,523.0,47.11,47.11,46.9,46.94,1225.0,109.45,109.505,109.45,109.465,1730.0,220.925,220.925,220.885,220.91,572.0,,,,,,,,,,,213.6,213.66,213.6,213.66,424.0,176.065,176.155,176.04,176.155,3442.0,41.615,41.625,41.615,41.62,1673.0,112.52,112.64,112.52,112.62,300.0,167.195,167.32,167.15,167.32,734.0,24.665,24.665,24.65,24.65,375.0,71.265,71.28,71.255,71.28,1333.0,,,,,,,,,,,,,,,156.78874999999996,,,,,,,,,,,,,,,,,,175.61600000000004,,41.584500000000034,,,,,,,,,,,,,
2021-09-07 12:46:00-04:00,46.86,46.87,46.86,46.865,1201.0,19.445,19.445,19.445,19.445,210.0,157.145,157.17,157.08,157.15,2396.0,,,,,,135.7,135.74,135.7,135.74,400.0,46.84,46.9,46.84,46.89,500.0,,,,,,220.87,220.87,220.87,220.87,171.0,,,,,,19.32,19.32,19.32,19.32,110.0,,,,,,176.155,176.175,176.14,176.175,2682.0,41.625,41.625,41.625,41.625,1750.0,112.7,112.7,112.7,112.7,101.0,167.255,167.28,167.23,167.28,608.0,,,,,,,,,,,208.925,208.925,208.925,208.925,100.0,,,,,,,,,,156.81274999999997,,,,,,,,,,,,,,,,,,175.67125000000004,,41.589000000000034,,,,,,,,,,,,,
2021-09-07 12:47:00-04:00,46.94,46.95,46.94,46.95,514.0,19.44,19.44,19.44,19.44,288.0,157.18,157.19,157.13,157.185,1679.0,,,,,,135.76,135.76,135.76,135.76,216.0,46.87,46.9,46.865,46.865,445.0,109.48,109.48,109.48,109.48,100.0,220.88,220.88,220.855,220.855,253.0,3523.39,3523.39,3522.8,3522.8,565.0,,,,,,,,,,,176.14,176.14,176.13,176.14,1208.0,41.62,41.625,41.615,41.625,1198.0,112.66,112.66,112.63,112.63,465.0,167.35,167.35,167.35,167.35,292.0,,,,,,,,,,,209.0,209.0,209.0,209.0,113.0,,,,,,,,,,156.83249999999995,,,,,,,,,,,,,,,,,,175.72225000000003,,41.59300000000003,,,,,,,,,,,,,
2021-09-07 12:48:00-04:00,46.94,46.965,46.94,46.945,2156.0,,,,,,157.185,157.26,157.18,157.23,3187.0,,,,,,,,,,,46.89,46.89,46.86,46.86,528.0,109.485,109.505,109.485,109.505,627.0,220.825,220.825,220.825,220.825,153.0,3523.34,3523.34,3523.14,3523.14,212.0,,,,,,213.79,213.79,213.74,213.74,212.0,176.09,176.09,175.975,175.975,1556.0,41.615,41.62,41.595,41.595,680.0,112.63,112.63,112.63,112.63,115.0,167.36,167.36,167.36,167.36,535.0,24.65,24.65,24.65,24.65,100.0,71.285,71.285,71.25,71.25,600.0,209.095,209.095,209.095,209.095,401.0,,,,,,,,,,156.85449999999997,,,,,,,,,,,,,,,,,,175.7615,,41.59475000000003,,,,,,,,,,,,,
2021-09-07 12:49:00-04:00,46.97,46.97,46.97,46.97,210.0,,,,,,157.24,157.26,157.22,157.26,1761.0,55.03,55.05,55.03,55.05,220.0,,,,,,46.93,46.95,46.93,46.95,598.0,109.515,109.535,109.515,109.515,991.0,220.81,220.81,220.81,220.81,165.0,,,,,,,,,,,,,,,,175.96,175.97,175.94,175.94,1089.0,41.59,41.6,41.59,41.6,1494.0,,,,,,167.425,167.5,167.425,167.5,679.0,,,,,,71.24,71.24,71.24,71.24,202.0,,,,,,,,,,,,,,,156.87499999999997,,,,,,,,,,,,,,,,,,175.79400000000004,,41.59725000000004,,,,,,,,,,,,,
2021-09-07 12:50:00-04:00,46.965,46.97,46.9,46.9,869.0,19.46,19.46,19.44,19.44,1392.0,157.23,157.23,157.13,157.13,2354.0,55.04,55.04,55.04,55.04,110.0,135.69,135.69,135.645,135.645,423.0,46.98,47.07,46.94,47.065,2700.0,109.52,109.52,109.485,109.485,727.0,220.72,220.77,220.72,220.77,441.0,,,,,,,,,,,213.79,213.79,213.79,213.79,183.0,175.9,175.9,175.83,175.88,1913.0,41.605,41.605,41.585,41.585,1810.0,,,,,,167.44,167.44,167.44,167.44,312.0,,,,,,,,,,,,,,,,1899.18,1899.18,1899.18,1899.18,101.0,,,,,156.89,,,,,,,,,,,,,,,,,,175.82475000000005,,41.59850000000004,,,,,,,,,,,,,
2021-09-07 12:51:00-04:00,46.92,46.94,46.9,46.94,7555.0,19.455,19.455,19.455,19.455,264.0,157.16,157.17,157.135,157.165,1816.0,,,,,,135.61,135.61,135.61,135.61,950.0,47.02,47.05,47.005,47.02,875.0,109.49,109.49,109.48,109.48,522.0,,,,,,3524.18,3524.18,3524.18,3524.18,532.0,,,,,,,,,,,175.89,175.89,175.88,175.88,979.0,41.595,41.595,41.585,41.585,1204.0,,,,,,167.395,167.425,167.325,167.325,1519.0,24.63,24.63,24.63,24.63,1300.0,71.245,71.26,71.245,71.26,202.0,209.17,209.17,209.17,209.17,310.0,,,,,,,,,,156.90925,,,,,,,,,,,,,,,,,,175.85000000000005,,41.59900000000003,,,,,,,,,,,,,
2021-09-07 12:52:00-04:00,,,,,,19.45,19.46,19.45,19.46,204.0,157.14,157.16,157.08,157.08,2524.0,55.05,55.05,55.04,55.04,800.0,,,,,,47.035,47.035,47.025,47.025,401.0,109.48,109.495,109.47,109.49,907.0,220.85,220.85,220.85,220.85,116.0,,,,,,,,,,,,,,,,175.89,175.895,175.81,175.81,828.0,41.585,41.595,41.585,41.595,2232.0,,,,,,167.3,167.3,167.26,167.26,305.0,,,,,,71.27,71.27,71.27,71.27,232.0,209.22,209.25,209.22,209.25,237.0,,,,,,,,,,156.92424999999997,,,,,,,,,,,,,,,,,,175.86750000000004,,41.59925000000003,,,,,,,,,,,,,
2021-09-07 12:53:00-04:00,,,,,,,,,,,157.14,157.14,157.05,157.05,1394.0,55.01,55.015,55.01,55.015,210.0,135.63,135.63,135.57,135.57,718.0,46.93,46.95,46.81,46.815,1001.0,109.44,109.44,109.395,109.4,855.0,220.82,220.82,220.82,220.82,159.0,,,,,,,,,,,213.76,213.76,213.76,213.76,100.0,175.825,175.825,175.73,175.78,2109.0,41.605,41.61,41.6,41.605,1591.0,,,,,,167.245,167.365,167.245,167.305,1460.0,24.65,24.65,24.65,24.65,350.0,71.27,71.27,71.27,71.27,200.0,,,,,,,,,,,,,,,156.93924999999996,,,,,,,,,,,,,,,,,,175.87850000000006,,41.599750000000036,,,,,,,,,,,,,
2021-09-07 12:54:00-04:00,46.95,46.95,46.95,46.95,300.0,,,,,,157.04,157.06,157.02,157.05,3576.0,,,,,,,,,,,46.88,47.02,46.88,47.01,305.0,109.38,109.38,109.355,109.375,1354.0,220.87,220.87,220.87,220.87,194.0,,,,,,19.335,19.335,19.335,19.335,100.0,213.69,213.69,213.69,213.69,204.0,175.81,175.87,175.79,175.85,755.0,41.605,41.615,41.605,41.615,1331.0,112.73,112.73,112.69,112.69,319.0,,,,,,24.665,24.665,24.665,24.665,100.0,,,,,,,,,,,,,,,,,,,,156.95624999999998,,,,,,,,,,,,,,,,,,175.88700000000006,,41.601000000000035,,,,,,,,,,,,,
2021-09-07 12:55:00-04:00,46.96,46.97,46.96,46.97,445.0,19.45,19.465,19.45,19.465,210.0,157.02,157.02,157.02,157.02,435.0,,,,,,,,,,,46.98,46.98,46.93,46.93,1594.0,109.36,109.36,109.36,109.36,141.0,220.85,220.85,220.85,220.85,149.0,,,,,,19.335,19.335,19.335,19.335,311.0,,,,,,175.77,175.77,175.77,175.77,454.0,41.615,41.62,41.61,41.62,1157.0,,,,,,167.39,167.44,167.39,167.42,626.0,24.66,24.66,24.66,24.66,300.0,71.26,71.27,71.26,71.27,201.0,209.29,209.29,209.29,209.29,101.0,,,,,,,,,,156.97175,,,,,,,,,,,,,,,,,,175.89050000000006,,41.601250000000036,,,,,,,,,,,,,
2021-09-07 12:56:00-04:00,,,,,,19.46,19.46,19.455,19.455,935.0,157.055,157.15,157.055,157.1,1064.0,55.015,55.015,55.0,55.0,376.0,135.67,135.67,135.64,135.64,210.0,46.905,46.905,46.905,46.905,100.0,109.34,109.34,109.33,109.33,1300.0,220.835,220.835,220.83,220.83,200.0,,,,,,,,,,,213.83,213.83,213.83,213.83,285.0,175.745,175.755,175.745,175.755,258.0,41.625,41.625,41.615,41.615,1139.0,112.68,112.68,112.68,112.68,133.0,,,,,,24.655,24.66,24.655,24.66,250.0,,,,,,,,,,,,,,,,,,,,156.99174999999997,,,,,,,,,,,,,,,,,,175.89375000000007,,41.602500000000035,,,,,,,,,,,,,
2021-09-07 12:57:00-04:00,46.95,46.95,46.91,46.94,717.0,,,,,,157.15,157.2,157.14,157.19,2047.0,55.005,55.005,55.005,55.005,528.0,135.62,135.62,135.62,135.62,123.0,46.9,46.9,46.77,46.77,564.0,,,,,,220.89,220.905,220.89,220.905,423.0,,,,,,19.31,19.31,19.31,19.31,102.0,,,,,,175.785,175.785,175.71,175.71,420.0,41.605,41.635,41.605,41.635,740.0,,,,,,,,,,,24.65,24.655,24.65,24.655,200.0,,,,,,209.465,209.465,209.465,209.465,102.0,,,,,,,,,,157.016,,,,,,,,,,,,,,,,,,175.89375000000007,,41.60450000000003,,,,,,,,,,,,,
2021-09-07 12:58:00-04:00,46.94,46.94,46.94,46.94,474.0,,,,,,157.21,157.21,157.08,157.08,860.0,55.01,55.01,55.01,55.01,260.0,,,,,,,,,,,109.295,109.32,109.295,109.32,325.0,220.86,220.93,220.86,220.93,275.0,3523.71,3523.71,3523.71,3523.71,166.0,,,,,,213.86,213.86,213.86,213.86,120.0,175.7,175.715,175.62,175.63,1025.0,41.63,41.635,41.625,41.635,1252.0,,,,,,167.355,167.405,167.335,167.34,1356.0,24.65,24.65,24.65,24.65,200.0,71.285,71.285,71.285,71.285,3255.0,,,,,,,,,,,,,,,157.03699999999998,,,,,,,,,,,,,,,,,,175.8857500000001,,41.606500000000025,,,,,,,,,,,,,
2021-09-07 12:59:00-04:00,46.97,46.975,46.96,46.975,715.0,,,,,,157.07,157.09,157.06,157.09,1322.0,55.05,55.05,55.05,55.05,124.0,,,,,,46.82,46.83,46.79,46.79,700.0,109.31,109.31,109.31,109.31,278.0,220.91,220.91,220.91,220.91,355.0,,,,,,,,,,,213.97,213.97,213.97,213.97,345.0,175.61,175.75,175.61,175.75,930.0,41.635,41.64,41.635,41.64,1800.0,112.67,112.67,112.63,112.63,305.0,167.48,167.48,167.48,167.48,199.0,24.655,24.655,24.655,24.655,236.0,71.285,71.285,71.285,71.285,1462.0,209.54,209.54,209.54,209.54,168.0,,,,,,,,,,157.0565,,,,,,,,,,,,,,,,,,175.8892500000001,,41.61000000000003,,,,,,,,,,,,,
2021-09-07 13:00:00-04:00,,,,,,,,,,,157.09,157.09,157.0,157.01,1509.0,,,,,,135.74,135.74,135.74,135.74,102.0,46.815,46.82,46.79,46.82,556.0,109.29,109.29,109.29,109.29,114.0,220.82,220.84,220.81,220.81,311.0,,,,,,19.325,19.325,19.325,19.325,300.0,213.895,214.19,213.895,214.17,819.0,175.64,175.67,175.63,175.63,534.0,41.635,41.64,41.635,41.635,940.0,112.66,112.66,112.66,112.66,394.0,167.42,167.42,167.295,167.295,583.0,24.65,24.65,24.65,24.65,200.0,71.29,71.29,71.285,71.29,982.0,209.515,209.515,209.515,209.515,307.0,1896.465,1896.465,1896.465,1896.465,200.0,,,,,157.0705,,,,,,,,,,,,,,,,,,175.88400000000007,,41.61300000000002,,,,,,,,,,,,,
2021-09-07 13:01:00-04:00,47.0,47.0,47.0,47.0,220.0,,,,,,157.03,157.03,156.96,157.0,2576.0,,,,,,135.765,135.765,135.765,135.765,1415.0,46.76,46.86,46.76,46.86,685.0,109.285,109.285,109.28,109.28,368.0,220.99,221.105,220.99,221.105,3734.0,,,,,,19.325,19.325,19.325,19.325,100.0,214.13,214.13,213.99,214.02,499.0,175.63,175.65,175.63,175.64,753.0,41.635,41.635,41.62,41.62,1809.0,,,,,,,,,,,24.65,24.65,24.65,24.65,100.0,71.28,71.28,71.28,71.28,1727.0,209.65,209.65,209.61,209.61,635.0,,,,,,,,,,157.07975000000002,,,,,,,,,,,,,,,,,,175.87500000000006,,41.61425000000002,,,,,,,,,,,,,
2021-09-07 13:02:00-04:00,,,,,,,,,,,157.02,157.02,157.0,157.0,594.0,,,,,,135.75,135.76,135.75,135.76,420.0,46.83,46.88,46.81,46.88,840.0,109.24,109.26,109.23,109.26,793.0,221.16,221.22,221.15,221.22,1036.0,3521.14,3521.14,3521.14,3521.14,215.0,,,,,,,,,,,175.63,175.65,175.63,175.63,363.0,41.615,41.615,41.595,41.6,800.0,,,,,,167.055,167.075,167.025,167.025,460.0,,,,,,71.26,71.26,71.25,71.26,1744.0,,,,,,,,,,,,,,,157.0845,,,,,,,,,,,,,,,,,,175.86050000000006,,41.61350000000002,,,,,,,,,,,,,
